XYDATA,PA,PE,PET,PP,PS,PVC
3336.2478,0.0219674,0.000200452,0.00667955,0.00251956,0.0114388,0.00413115
3337.2119,0.02133,0.000191186,0.00662466,0.00247348,0.0113974,0.00406763
3338.1763,0.0207153,0.000167067,0.00656659,0.00240169,0.0113353,0.00398488
3339.1404,0.0201314,0.000137602,0.00652154,0.0023237,0.0112683,0.00390764
3340.1047,0.0195776,0.000106844,0.00649297,0.00225251,0.0112017,0.00384586
3341.0688,0.0190454,7.35E-05,0.00647398,0.00219322,0.0111318,0.00379398
3342.0332,0.0185237,3.59E-05,0.0064557,0.00214709,0.0110557,0.00374145
3342.9973,0.0180075,-2.28E-06,0.00643459,0.00211664,0.0109801,0.00368571
3343.9617,0.0175017,-3.14E-05,0.00641361,0.00210691,0.0109218,0.00363673
3344.9258,0.0170178,-4.08E-05,0.006397,0.00212168,0.0108982,0.00360971
3345.8901,0.0165659,-2.71E-05,0.00638416,0.00215781,0.0109152,0.00361223
3346.8542,0.016147,2.68E-06,0.00636845,0.00220312,0.0109603,0.00363679
3347.8186,0.0157519,3.44E-05,0.00634292,0.00224057,0.0110091,0.00366545
3348.7827,0.015367,5.61E-05,0.0063088,0.00225685,0.0110408,0.00368318
3349.7471,0.0149833,6.65E-05,0.00627924,0.00224971,0.011051,0.0036892
3350.7112,0.0146015,7.46E-05,0.00627379,0.00222889,0.0110546,0.00369718
3351.6755,0.0142291,9.23E-05,0.00630609,0.00220994,0.0110741,0.00372419
3352.6396,0.0138731,0.000124986,0.00637295,0.00220535,0.0111228,0.00377719
3353.604,0.0135337,0.000166316,0.00645315,0.00221848,0.0111955,0.00384741
3354.5681,0.0132035,0.000202696,0.00651795,0.00224389,0.011271,0.00391621
3355.5325,0.0128743,0.000222759,0.00654756,0.00227277,0.0113261,0.00396738
3356.4966,0.0125436,0.000225547,0.00654318,0.00229959,0.0113506,0.00399702
3357.4609,0.0122185,0.000221506,0.00652656,0.00232568,0.0113524,0.00401492
3358.425,0.0119114,0.000226104,0.00652707,0.00235795,0.0113516,0.00403813
3359.3894,0.0116325,0.000250956,0.0065642,0.00240394,0.0113685,0.00408193
3360.3535,0.0113833,0.000298345,0.00663611,0.00246624,0.0114123,0.00415302
3361.3179,0.011155,0.000361612,0.00671998,0.00253923,0.0114783,0.00424649
3362.282,0.0109331,0.000429463,0.00678308,0.00260942,0.0115516,0.00434596
3363.2463,0.0107043,0.000490197,0.00679759,0.00265922,0.0116135,0.00442652
3364.2104,0.0104617,0.000533392,0.0067518,0.00267256,0.0116476,0.00446132
3365.1748,0.0102067,0.000549796,0.00665376,0.00264057,0.0116435,0.00443132
3366.1389,0.00994609,0.00053207,0.00652749,0.00256527,0.0115979,0.00433468
3367.1033,0.00968815,0.000477928,0.00640448,0.00245974,0.011516,0.0041902
3368.0674,0.0094394,0.000394143,0.00631384,0.00234428,0.0114107,0.00403089
3369.0317,0.00920318,0.000297777,0.00627388,0.00223977,0.0112996,0.00389059
3369.9958,0.00898026,0.000212069,0.00628752,0.0021609,0.0112005,0.00379112
3370.9602,0.00876966,0.000157868,0.00634252,0.00211226,0.0111265,0.00373698
3371.9243,0.00856912,0.000144727,0.0064167,0.00208859,0.0110826,0.00371882
3372.8887,0.00837524,0.000166472,0.00648618,0.002079,0.0110654,0.00372094
3373.8528,0.00818424,0.000203949,0.00653359,0.00207263,0.0110654,0.00372754
3374.8171,0.00799372,0.00023391,0.00655296,0.00206296,0.0110703,0.00372514
3375.7813,0.00780459,0.00023969,0.00654982,0.00204889,0.0110703,0.00370352
3376.7456,0.00762164,0.000218353,0.00653787,0.00203296,0.0110611,0.00365851
3377.7097,0.00745175,0.00018109,0.00653475,0.00201933,0.0110471,0.00359717
3378.6741,0.00730054,0.000147199,0.00655835,0.00201312,0.0110402,0.0035409
3379.6382,0.00716922,0.000134921,0.0066228,0.00202068,0.0110547,0.0035206
3380.6025,0.00705372,0.000153321,0.00673292,0.00204831,0.0110986,0.00356238
3381.5667,0.0069462,0.000198449,0.00687804,0.00209788,0.0111664,0.00367024
3382.531,0.00683804,0.000255142,0.00702971,0.00216144,0.0112377,0.00381678
3383.4951,0.00672261,0.000303931,0.0071483,0.0022202,0.0112859,0.00395108
3384.4595,0.00659694,0.000330537,0.00719899,0.00225161,0.0112931,0.00402331
3385.4236,0.00646229,0.000333466,0.00717034,0.00224252,0.0112635,0.00401329
3386.3879,0.00632346,0.000324929,0.00708308,0.00219954,0.0112238,0.00394401
3387.3521,0.00618706,0.00032358,0.00698188,0.0021476,0.0112085,0.0038692
3388.3164,0.00605912,0.000343,0.00691414,0.00211639,0.0112396,0.00384207
3389.2805,0.00594267,0.000383071,0.00690872,0.00212352,0.0113134,0.00388532
3390.2449,0.00583661,0.000429886,0.00696617,0.00216576,0.0114031,0.00398064
3391.209,0.00573663,0.000464574,0.00706375,0.0022238,0.0114757,0.00408288
3392.1733,0.00563779,0.000475375,0.00716942,0.0022762,0.0115115,0.00414847
3393.1375,0.00553712,0.000464321,0.00725505,0.00231131,0.0115118,0.00415837
3394.1018,0.00543449,0.000443478,0.00730197,0.00232836,0.0114916,0.00412089
3395.0659,0.00533132,0.000424157,0.00730044,0.00232911,0.0114636,0.00405623
3396.0303,0.00522871,0.000408184,0.00725015,0.00231034,0.0114282,0.00397871
3396.9944,0.00512669,0.000388094,0.0071649,0.00226548,0.0113776,0.00389159
3397.9587,0.00502508,0.000355295,0.00707686,0.0021942,0.0113077,0.00379528
3398.9229,0.00492464,0.000308764,0.00703101,0.00211003,0.0112266,0.00369796
3399.8872,0.00482704,0.00025667,0.00706705,0.00203681,0.0111514,0.00361653
3400.8513,0.00473354,0.000209718,0.00719745,0.00199478,0.0110955,0.00356606
3401.8157,0.00464377,0.000172351,0.0073969,0.00198678,0.0110591,0.0035473
3402.7798,0.00455602,0.000139593,0.00761233,0.00199569,0.0110296,0.00354358
3403.7441,0.00446899,0.000102217,0.00778905,0.00199567,0.0109929,0.00353045
3404.7083,0.00438347,5.58E-05,0.00789716,0.00196902,0.0109452,0.00349077
3405.6726,0.00430222,6.09E-06,0.00794234,0.00191691,0.0108957,0.00342421
3406.6367,0.00422802,-3.36E-05,0.00795632,0.00185735,0.0108593,0.00334567
3407.6011,0.0041613,-5.08E-05,0.00797623,0.00181309,0.0108443,0.00327528
3408.5652,0.00409924,-4.24E-05,0.0080275,0.00179812,0.0108462,0.00322759
3409.5295,0.00403687,-1.64E-05,0.00811908,0.00181051,0.0108495,0.00320582
3410.4937,0.00396948,1.20E-05,0.0082492,0.00183452,0.0108387,0.00320288
3411.458,0.00389496,2.96E-05,0.00841344,0.00184969,0.010808,0.0032074
3412.4221,0.0038155,3.22E-05,0.00860877,0.00184299,0.0107678,0.0032127
3413.3865,0.00373838,2.87E-05,0.00883347,0.00181888,0.0107441,0.00322534
3414.3506,0.0036751,3.93E-05,0.0090864,0.00180221,0.0107704,0.00326845
3415.3149,0.00363832,8.90E-05,0.00936746,0.00183041,0.0108755,0.00337473
3416.2791,0.00363644,0.000196372,0.00967704,0.00193601,0.0110687,0.00356874
3417.2434,0.0036676,0.000362137,0.0100112,0.00212619,0.0113299,0.00384543
3418.2075,0.00371632,0.000561673,0.0103537,0.00236981,0.0116071,0.00415724
3419.1719,0.00375622,0.000746873,0.0106706,0.00260156,0.0118289,0.0044214
3420.136,0.0037598,0.000861595,0.0109156,0.00274638,0.0119296,0.00455084
3421.1003,0.00371137,0.000866562,0.0110468,0.00275469,0.0118788,0.00449599
3422.0645,0.00361518,0.000760221,0.0110471,0.00262761,0.0116973,0.00427194
3423.0288,0.00349289,0.000581247,0.0109336,0.00241488,0.0114479,0.00395178
3423.9929,0.00337195,0.000390367,0.0107513,0.00218778,0.0112057,0.00363117
3424.9573,0.00327319,0.000242964,0.0105551,0.00200609,0.0110279,0.00338767
3425.9214,0.00320409,0.000167472,0.0103921,0.00189741,0.0109358,0.00325578
3426.8857,0.00316006,0.000158753,0.0102887,0.0018558,0.0109165,0.00322476
3427.8499,0.00313076,0.000187423,0.0102464,0.00185523,0.010937,0.00325456
3428.8142,0.00310709,0.000218717,0.0102431,0.00186753,0.0109648,0.00329938
3429.7783,0.00308463,0.000229915,0.0102426,0.00187457,0.0109808,0.00332682
3430.7427,0.00306255,0.000216958,0.0102075,0.00186956,0.0109806,0.0033248
3431.7068,0.00304014,0.000188887,0.0101148,0.00185103,0.0109669,0.00329656
3432.6711,0.00301439,0.000157089,0.00996756,0.00181736,0.0109408,0.00325125
3433.6353,0.00298093,0.000128299,0.00979805,0.00176753,0.010902,0.00319839
3434.5996,0.00293745,0.000105093,0.00965805,0.00170677,0.0108548,0.00314849
3435.5637,0.00288683,9.05E-05,0.00959773,0.00165056,0.010814,0.00311552
3436.5281,0.0028372,9.09E-05,0.00964224,0.00162127,0.0108021,0.00311556
3437.4922,0.0027987,0.000113227,0.00977847,0.00163834,0.0108387,0.00316064
3438.4565,0.00277895,0.000161836,0.00996095,0.00170956,0.0109306,0.00325367
3439.4207,0.00278039,0.000237518,0.0101356,0.00183044,0.0110724,0.00339119
3440.385,0.00280066,0.000342009,0.0102687,0.00199236,0.0112569,0.00357364
3441.3491,0.00283529,0.000481831,0.010364,0.00219155,0.0114853,0.00381303
3442.3135,0.00287979,0.000664325,0.0104522,0.00242827,0.011763,0.00412518
3443.2776,0.00292898,0.000884154,0.0105599,0.00269312,0.0120791,0.00450432
3444.2419,0.00297406,0.00110854,0.0106761,0.00294958,0.0123847,0.00489508
3445.2061,0.00300087,0.0012754,0.0107409,0.00313002,0.0125908,0.00518763
3446.1704,0.00299297,0.00131449,0.0106717,0.00315781,0.0126017,0.00525455
3447.1345,0.00293984,0.00118582,0.0104143,0.00299002,0.0123724,0.00502056
3448.0989,0.00284514,0.000910272,0.00998619,0.00265207,0.0119482,0.00451963
3449.063,0.00272785,0.000565923,0.00947501,0.00223403,0.0114514,0.00389063
3450.0273,0.00261435,0.000250224,0.00899335,0.00184788,0.0110203,0.00330965
3450.9915,0.00252706,3.54E-05,0.00862344,0.00157696,0.0107443,0.0029086
3451.9558,0.00247658,-5.57E-05,0.00838747,0.0014485,0.0106358,0.0027301
3452.9199,0.00246053,-4.67E-05,0.00825366,0.00143808,0.0106454,0.00273329
3453.8843,0.00246827,1.59E-05,0.00816748,0.00149626,0.0107042,0.00283594
3454.8484,0.00248796,8.95E-05,0.00808764,0.00157987,0.0107652,0.00296529
3455.8127,0.00251183,0.000154104,0.00800614,0.00167026,0.0108224,0.00308923
3456.7769,0.00253645,0.000211681,0.007942,0.00177023,0.0108978,0.00321332
3457.7412,0.00255892,0.000273192,0.00791672,0.00188636,0.0110107,0.00335332
3458.7053,0.00257295,0.000343857,0.00793042,0.0020124,0.0111544,0.0035079
3459.6697,0.00256918,0.00041706,0.00795458,0.00212581,0.011295,0.00365092
3460.6338,0.00254026,0.000478781,0.00794484,0.00219848,0.0113905,0.00374573
3461.5981,0.00248744,0.000517416,0.00786539,0.00221286,0.0114167,0.00376865
3462.5623,0.00242275,0.000530952,0.00770899,0.00217125,0.0113807,0.0037234
3463.5266,0.00236365,0.000526079,0.00750002,0.00209192,0.0113121,0.00363603
3464.4907,0.00232259,0.000510311,0.00727955,0.00199564,0.0112409,0.00353534
3465.4551,0.00229851,0.000483838,0.00708376,0.00189357,0.0111767,0.00343435
3466.4192,0.00227665,0.000438438,0.00692986,0.00178576,0.011107,0.00332711
3467.3835,0.00223813,0.000365752,0.00681706,0.00167093,0.0110136,0.00320317
3468.3477,0.00217353,0.000269318,0.00673886,0.00155905,0.0108963,0.00306778
3469.312,0.00209114,0.000169979,0.00669442,0.0014745,0.010782,0.00294961
3470.2761,0.00201328,9.77E-05,0.00668799,0.00144398,0.0107113,0.00288624
3471.2405,0.001963,7.39E-05,0.00671666,0.00147639,0.010709,0.00289622
3472.2046,0.00195044,9.65E-05,0.00675859,0.00155019,0.0107626,0.00295984
3473.1689,0.00196802,0.000141081,0.00677662,0.00162158,0.0108278,0.0030279
3474.1331,0.00199767,0.000180707,0.00674139,0.00165332,0.010862,0.00305831
3475.0974,0.0020246,0.000210077,0.00665951,0.00164579,0.010863,0.00305597
3476.0615,0.00204699,0.000254967,0.00658222,0.00164457,0.0108805,0.00308118
3477.0259,0.00207401,0.000354784,0.00658086,0.00171318,0.0109857,0.00321266
3477.99,0.00211422,0.000529073,0.00670201,0.00188696,0.0112172,0.00348766
3478.9543,0.00216439,0.000752014,0.00693083,0.00213911,0.0115418,0.0038602
3479.9185,0.00220779,0.000955432,0.00718808,0.00238361,0.0118585,0.00420933
3480.8828,0.00222437,0.00106425,0.00736867,0.00251978,0.0120509,0.00440117
3481.8469,0.00220587,0.0010445,0.00740321,0.0024948,0.0120588,0.00437084
3482.8113,0.00216347,0.000927491,0.00729989,0.00233894,0.0119165,0.00416435
3483.7754,0.00212028,0.000787833,0.00713258,0.00214349,0.0117242,0.00390416
3484.7397,0.00209462,0.000691834,0.00698528,0.00199826,0.0115767,0.00370547
3485.7039,0.00208699,0.000655438,0.00689622,0.00193633,0.0115032,0.00360683
3486.6682,0.00208,0.00063918,0.00683933,0.00192108,0.0114579,0.00355847
3487.6323,0.00205097,0.000581395,0.00675182,0.00187996,0.011363,0.00346997
3488.5967,0.00198918,0.000447885,0.00658848,0.00176166,0.0111744,0.00328439
3489.5608,0.00190521,0.000263692,0.00636404,0.00157728,0.0109231,0.00302779
3490.5251,0.001825,0.000102677,0.00615117,0.00139534,0.0107007,0.00279734
3491.4893,0.001773,4.22E-05,0.006035,0.00129527,0.0106006,0.00269728
3492.4536,0.00175705,0.000114758,0.00605802,0.00131489,0.0106579,0.00276945
3493.4177,0.00176496,0.000287058,0.00619233,0.0014269,0.0108275,0.00296359
3494.3821,0.00177488,0.000478314,0.00635744,0.00155894,0.0110134,0.00316705
3495.3462,0.00177308,0.000610958,0.00647656,0.00164709,0.0111364,0.00328195
3496.3105,0.00176686,0.000664214,0.00653634,0.00168856,0.011195,0.00330327
3497.2747,0.00178165,0.000691243,0.00660325,0.0017517,0.0112744,0.00333666
3498.239,0.00184315,0.000783286,0.00677793,0.00193054,0.011487,0.00353344
3499.2031,0.00195708,0.00100517,0.0071185,0.00227388,0.0118878,0.00398429
3500.1675,0.00209937,0.00134371,0.00758329,0.00273487,0.0124171,0.00463805
3501.1316,0.00222297,0.00169915,0.0080297,0.00317243,0.0129077,0.00529434
3502.0959,0.00228062,0.00193231,0.00828263,0.00341681,0.0131659,0.00569306
3503.0601,0.00225341,0.00195113,0.00824584,0.00337466,0.0130944,0.00567235
3504.0244,0.00216407,0.00177683,0.00797513,0.00309846,0.0127669,0.00528537
3504.9885,0.00206127,0.00152866,0.0076419,0.00275263,0.0123802,0.0047659
3505.9529,0.00198756,0.00133932,0.00741606,0.0025028,0.0121219,0.00436934
3506.917,0.00195619,0.00127215,0.00736507,0.00241883,0.0120622,0.00422212
3507.8813,0.00194858,0.00129173,0.00742853,0.00244813,0.0121294,0.00426975
3508.8455,0.00192912,0.00129441,0.00746764,0.00245951,0.0121666,0.00433043
3509.8098,0.00186817,0.00117892,0.0073581,0.00232998,0.0120339,0.00421756
3510.7739,0.00176032,0.000915732,0.00707142,0.00202467,0.011697,0.00386056
3511.7383,0.00162536,0.000565142,0.00668672,0.00161368,0.0112406,0.00333952
3512.7024,0.00149256,0.000232547,0.00632848,0.00121758,0.0108019,0.00281386
3513.6667,0.00138301,3.38E-06,0.00608955,0.000933939,0.0104871,0.00241714
3514.6309,0.00130341,-9.35E-05,0.00599639,0.000799549,0.0103332,0.00220076
3515.5952,0.00125245,-7.91E-05,0.00602635,0.000800692,0.0103243,0.00214837
3516.5593,0.00123224,9.66E-06,0.00614994,0.000909363,0.0104339,0.00222968
3517.5237,0.00125427,0.000154624,0.00636281,0.00111428,0.0106572,0.00244522
3518.4878,0.00133409,0.000366252,0.00668478,0.00142477,0.0110105,0.0028277
3519.4521,0.00147792,0.000665232,0.00713048,0.00184838,0.0115019,0.00340243
3520.4163,0.00167098,0.0010523,0.00767796,0.0023633,0.0121016,0.0041413
3521.3806,0.00187718,0.001491,0.0082612,0.00290955,0.0127356,0.0049487
3522.3447,0.00205323,0.00191733,0.00879449,0.0034085,0.0133114,0.00569422
3523.3091,0.00216939,0.00226976,0.00921206,0.00379764,0.0137584,0.00627183
3524.2732,0.00222136,0.00251478,0.00949067,0.00405185,0.0140489,0.0066388
3525.2375,0.00222251,0.00264523,0.00963533,0.00417136,0.0141816,0.00680049
3526.2017,0.00218348,0.00265579,0.00964405,0.00414983,0.0141452,0.00675951
3527.166,0.00209896,0.00252508,0.00949078,0.00395896,0.0139052,0.00648574
3528.1301,0.00195538,0.00222932,0.00914966,0.00357289,0.0134353,0.00594543
3529.0945,0.00175377,0.00178067,0.00864283,0.0030158,0.012772,0.00516863
3530.0586,0.00152619,0.00125341,0.00806475,0.00238664,0.0120371,0.00428788
3531.0229,0.00132776,0.00076683,0.00755261,0.00182971,0.0113984,0.00350058
3531.9871,0.00120904,0.000432674,0.00722179,0.00146881,0.010992,0.00297785
3532.9514,0.00118869,0.000302848,0.00711109,0.00134946,0.0108605,0.00278279
3533.9155,0.00124281,0.000345624,0.00716655,0.00141932,0.0109363,0.002842
3534.8799,0.00131574,0.00046062,0.00726932,0.00155347,0.0110753,0.00298126
3535.844,0.00134876,0.000530045,0.00729867,0.00161772,0.0111307,0.00301602
3536.8083,0.00131312,0.00048621,0.00720401,0.00154466,0.0110377,0.00285985
3537.7725,0.00122688,0.000355415,0.00704271,0.00137752,0.0108584,0.00258591
3538.7368,0.00114347,0.000246721,0.0069557,0.00125061,0.0107548,0.00239639
3539.7009,0.00112221,0.000295459,0.00709886,0.00132193,0.0109089,0.00252322
3540.6653,0.00120094,0.000599632,0.00757209,0.00170142,0.0114398,0.00312361
3541.6294,0.00138146,0.00117532,0.00837091,0.00240151,0.0123454,0.00420808
3542.5938,0.00162601,0.00193503,0.0093631,0.00331226,0.0134745,0.00560439
3543.5579,0.00186395,0.0026944,0.010301,0.00420878,0.0145414,0.00696966
3544.5222,0.00201473,0.00322845,0.0108992,0.00481908,0.015217,0.00789373
3545.4863,0.00202775,0.00338233,0.0109804,0.00495914,0.0152991,0.00810342
3546.4507,0.00191509,0.00317049,0.010596,0.00465354,0.0148521,0.00764199
3547.4148,0.00174377,0.00276657,0.00999672,0.00412075,0.0141695,0.00684273
3548.3792,0.00159052,0.00238473,0.0094679,0.00362551,0.0135802,0.00610449
3549.3433,0.00149775,0.00215662,0.00917166,0.00332727,0.0132657,0.00566733
3550.3076,0.00145763,0.00208057,0.00908956,0.00321909,0.0131977,0.00552548
3551.2717,0.00142567,0.0020474,0.00906415,0.00316139,0.013191,0.005479
3552.2361,0.00135447,0.00192173,0.00890924,0.0029845,0.0130343,0.00528232
3553.2002,0.00123,0.00164035,0.00853892,0.00261175,0.0126375,0.0048203
3554.1646,0.00108365,0.0012607,0.00802867,0.00211858,0.012095,0.00419274
3555.1287,0.000968324,0.000918665,0.00755701,0.00167745,0.0116104,0.00363617
3556.093,0.000921241,0.000738668,0.00728694,0.00144419,0.0113585,0.00336268
3557.0571,0.000943929,0.000771135,0.00728572,0.00148016,0.0114002,0.00345059
3558.0215,0.00100969,0.00098909,0.00752246,0.00174922,0.011691,0.00384222
